Range_start,Range_end,Mean_range,Timestamp,Time,Mean_power,Min_power,Max_power,Pointing,Trail_length
11.550000458955765,30.15000119805336,20.850000828504562,1756142487.42625,62487.42624998093,50.15721893310547,35.156089782714844,62.86719512939453,0,18.600000739097595
22.650000900030136,60.00000238418579,41.325001642107964,1756142787.46625,62787.46624994278,50.273643493652344,33.31022262573242,59.31322479248047,0,37.350001484155655
161.10000640153885,163.95000651478767,162.52500645816326,1756142889.52,62889.51999998093,51.18750762939453,42.074188232421875,55.917633056640625,0,2.850000113248825
82.05000326037407,88.35000351071358,85.20000338554382,1756142966.87625,62966.87625002861,44.98768615722656,30.273496627807617,51.71041488647461,0,6.300000250339508
46.350001841783524,69.15000274777412,57.750002294778824,1756142966.8925,62966.892499923706,59.17500305175781,42.40923309326172,69.0263671875,0,22.8000009059906
158.10000628232956,179.1000071167946,168.60000669956207,1756143094.6912498,63094.69124984741,52.69038772583008,35.195655822753906,61.05113983154297,0,21.000000834465027
171.60000681877136,171.9000068306923,171.75000682473183,1756143273.89525,63273.895250082016,48.52089687435292,46.17943434828973,50.74651903995394,0,0.30000001192092896
79.35000315308571,133.95000532269478,106.65000423789024,1756143273.9115,63273.91149997711,38.72101593017578,19.084850311279297,60.33268737792969,0,54.60000216960907
45.750001817941666,46.050001829862595,45.90000182390213,1756143306.23525,63306.235249996185,43.800110582381045,43.509647879430986,44.19129307741976,0,0.30000001192092896
149.850005954504,178.80000710487366,164.32500652968884,1756143431.90175,63431.90175008774,50.286354064941406,28.756399154663086,62.397274017333984,0,28.950001150369644
162.6000064611435,162.90000647306442,162.75000646710396,1756143506.4267502,63506.426750183105,51.09468327939977,47.14790638598088,54.402823648531935,0,0.30000001192092896
114.60000455379486,141.30000561475754,127.9500050842762,1756143752.30475,63752.30474996567,48.17461395263672,30.534626007080078,58.00959777832031,0,26.700001060962677
47.100001871585846,50.85000202059746,48.97500194609165,1756143931.00475,63931.00475001335,48.050209045410156,29.781803131103516,53.76219177246094,0,3.750000149011612
33.45000132918358,36.15000143647194,34.80000138282776,1756143931.8975,63931.89750003815,50.6908073425293,41.249603271484375,55.83989715576172,0,2.7000001072883606
160.95000639557838,161.2500064074993,161.10000640153885,1756143931.91,63931.91000008583,46.58265736835127,45.07072896756503,47.58836224746958,0,0.30000001192092896
50.400002002716064,50.70000201463699,50.55000200867653,1756143968.62875,63968.62875008583,50.74962413390795,48.23441623255506,54.918307586640196,0,0.30000001192092896
