Range,Timestamp,Time,Power,Trail_length
80.85000321269035,1756357095.551,17895.551000118256,49.66169738769531,9.000000357627869
81.00000321865082,1756357095.551,17895.551000118256,51.05649948120117,9.000000357627869
81.15000322461128,1756357095.551,17895.551000118256,48.756568908691406,9.000000357627869
81.30000323057175,1756357095.551,17895.551000118256,38.18621826171875,9.000000357627869
81.45000323653221,1756357095.551,17895.551000118256,56.58384323120117,9.000000357627869
81.60000324249268,1756357095.551,17895.551000118256,54.413856506347656,9.000000357627869
81.75000324845314,1756357095.551,17895.551000118256,49.82936096191406,9.000000357627869
81.9000032544136,1756357095.551,17895.551000118256,55.96288299560547,9.000000357627869
82.05000326037407,1756357095.551,17895.551000118256,54.49302673339844,9.000000357627869
82.20000326633453,1756357095.551,17895.551000118256,57.01286315917969,9.000000357627869
122.70000487565994,1756357274.93475,18074.93475008011,61.00290298461914,2.4000000953674316
122.8500048816204,1756357274.93475,18074.93475008011,59.66822052001953,2.4000000953674316
123.00000488758087,1756357274.93475,18074.93475008011,57.75905227661133,2.4000000953674316
123.15000489354134,1756357274.93475,18074.93475008011,60.34775161743164,2.4000000953674316
123.3000048995018,1756357274.93475,18074.93475008011,59.17905807495117,2.4000000953674316
123.45000490546227,1756357274.93475,18074.93475008011,52.79130554199219,2.4000000953674316
123.60000491142273,1756357274.93475,18074.93475008011,53.2880744934082,2.4000000953674316
123.7500049173832,1756357274.93475,18074.93475008011,57.65397644042969,2.4000000953674316
123.90000492334366,1756357274.93475,18074.93475008011,55.761558532714844,2.4000000953674316
124.05000492930412,1756357274.93475,18074.93475008011,60.55904769897461,2.4000000953674316
124.20000493526459,1756357274.93475,18074.93475008011,52.66334915161133,2.4000000953674316
124.35000494122505,1756357274.93475,18074.93475008011,58.100685119628906,2.4000000953674316
124.50000494718552,1756357274.93475,18074.93475008011,52.82798767089844,2.4000000953674316
124.65000495314598,1756357274.93475,18074.93475008011,61.55186080932617,2.4000000953674316
124.80000495910645,1756357274.93475,18074.93475008011,63.837894439697266,2.4000000953674316
124.95000496506691,1756357274.93475,18074.93475008011,52.51708984375,2.4000000953674316
125.10000497102737,1756357274.93475,18074.93475008011,57.94124221801758,2.4000000953674316
174.30000692605972,1756357370.3147502,18170.31475019455,55.39546585083008,5.250000208616257
174.4500069320202,1756357370.3147502,18170.31475019455,48.489646911621094,5.250000208616257
174.60000693798065,1756357370.3147502,18170.31475019455,48.98039245605469,5.250000208616257
174.75000694394112,1756357370.3147502,18170.31475019455,40.162811279296875,5.250000208616257
174.90000694990158,1756357370.3147502,18170.31475019455,42.2755241394043,5.250000208616257
175.05000695586205,1756357370.3147502,18170.31475019455,52.54601287841797,5.250000208616257
175.2000069618225,1756357370.3147502,18170.31475019455,51.72319793701172,5.250000208616257
175.35000696778297,1756357370.3147502,18170.31475019455,55.689414978027344,5.250000208616257
175.50000697374344,1756357370.3147502,18170.31475019455,50.33773422241211,5.250000208616257
175.6500069797039,1756357370.3147502,18170.31475019455,53.17906951904297,5.250000208616257
175.80000698566437,1756357370.3147502,18170.31475019455,53.067745208740234,5.250000208616257
175.95000699162483,1756357370.3147502,18170.31475019455,50.84064865112305,5.250000208616257
176.1000069975853,1756357370.3147502,18170.31475019455,50.84096908569336,5.250000208616257
176.25000700354576,1756357370.3147502,18170.31475019455,42.91257858276367,5.250000208616257
176.40000700950623,1756357370.3147502,18170.31475019455,39.44630432128906,5.250000208616257
176.5500070154667,1756357370.3147502,18170.31475019455,52.33211898803711,5.250000208616257
176.70000702142715,1756357370.3147502,18170.31475019455,48.269683837890625,5.250000208616257
176.85000702738762,1756357370.3147502,18170.31475019455,46.3245735168457,5.250000208616257
177.00000703334808,1756357370.3147502,18170.31475019455,46.542823791503906,5.250000208616257
177.15000703930855,1756357370.3147502,18170.31475019455,47.714698791503906,5.250000208616257
177.300007045269,1756357370.3147502,18170.31475019455,46.59459686279297,5.250000208616257
177.45000705122948,1756357370.3147502,18170.31475019455,51.0651741027832,5.250000208616257
177.60000705718994,1756357370.3147502,18170.31475019455,52.04051971435547,5.250000208616257
177.7500070631504,1756357370.3147502,18170.31475019455,52.217350006103516,5.250000208616257
177.90000706911087,1756357370.3147502,18170.31475019455,50.29087448120117,5.250000208616257
178.05000707507133,1756357370.3147502,18170.31475019455,51.32170104980469,5.250000208616257
178.2000070810318,1756357370.3147502,18170.31475019455,49.3540153503418,5.250000208616257
178.35000708699226,1756357370.3147502,18170.31475019455,46.91311264038086,5.250000208616257
178.50000709295273,1756357370.3147502,18170.31475019455,42.749656677246094,5.250000208616257
178.6500070989132,1756357370.3147502,18170.31475019455,41.202449798583984,5.250000208616257
178.80000710487366,1756357370.3147502,18170.31475019455,53.045745849609375,5.250000208616257
178.95000711083412,1756357370.3147502,18170.31475019455,48.257503509521484,5.250000208616257
179.1000071167946,1756357370.3147502,18170.31475019455,48.086429595947266,5.250000208616257
179.25000712275505,1756357370.3147502,18170.31475019455,50.032020568847656,5.250000208616257
179.40000712871552,1756357370.3147502,18170.31475019455,52.25347900390625,5.250000208616257
179.55000713467598,1756357370.3147502,18170.31475019455,49.21686553955078,5.250000208616257
148.50000590085983,1756357573.8895001,18373.889500141144,45.835501495130735,0.6000000238418579
148.6500059068203,1756357573.8895001,18373.889500141144,47.5940341103876,0.6000000238418579
148.80000591278076,1756357573.8895001,18373.889500141144,48.79588985522493,0.6000000238418579
148.95000591874123,1756357573.8895001,18373.889500141144,46.94139947642631,0.6000000238418579
149.1000059247017,1756357573.8895001,18373.889500141144,52.826696855677646,0.6000000238418579
78.00000309944153,1756357675.0847502,18475.084750175476,58.70983123779297,6.300000250339508
78.15000310540199,1756357675.0847502,18475.084750175476,55.060420989990234,6.300000250339508
78.30000311136246,1756357675.0847502,18475.084750175476,57.99639892578125,6.300000250339508
78.45000311732292,1756357675.0847502,18475.084750175476,50.38822555541992,6.300000250339508
78.60000312328339,1756357675.0847502,18475.084750175476,56.91193389892578,6.300000250339508
